Manuscript ID,Manuscript Title,Manuscript Type,Author Names,Submission Date,Published after
RCSJ-2016-0768,"Dufourmentel Rhomboid Flap in the Radical Treatment of Extensive, Complex or Recurrent Sacrococcygeal Pilonidal Disease.",Original research – Annals (clinical),"Manterola, Carlos; Otzen, Tamara",2016,2015
RCSJ-2016-0769,"Efficacy of porous hydroxyapatite bone chip as a graft extender in the instrumented lumbar fusion surgery
",Original research – Annals (clinical),"Kim, Ho-Joong; Lee, Sun Hyung; Kim, Dong Ook; Kang, Kyoung-Tak; Chang, Bong-Soon; Lee, Choon-Ki; Yeom, Jin S.",2016,2015
RCSJ-2016-0772,Does hospital volume really affect the surgical and oncological outcomes of gastric cancer?,Original research – Annals (clinical),"Kim, Eun Young; Lee, Junhyun; Song, Kyo Young",2016,2015
RCSJ-2016-0773,Transplantation of the decellularized tracheal allograft in animal model (Rabbit),Original research – Annals (clinical),"Ershadi, Reza; Rahim, Mohamad; Jahany, Siavash; Rakei, siamak",2016,2015
RCSJ-2016-0776,Self-assessment of surgical ward crisis management using video replay augmented with stress biofeedback,Original research – Annals (clinical),"Normahani, Pasha; Nita Makwana, Nita; von Rosenberg, Wilhelm; Syed, Sadie; Mandic, Danilo; Goverdovsky, Valentin; Standfield, Nigel; Jaffer, Usman",2016,2015
RCSJ-2016-0779,"Surgical referrals at a major trauma centre: An unsustainable future?
",Original research – Annals (clinical),"McCluney, Simon; Jamalfar, Aral; Kocher, Hemant; Abraham, Ajit",2016,2015
RCSJ-2016-0780,Which is the safe anastomotic method for colon surgery? - Results of 10 years.,Original research – Annals (clinical),"Kosuge, Makoto; Eto, Ken; Hashizume, Ryosuke; Takeda, Mitsumasa; Tomori, Kenta; Neki, Kai; Kitagawa, Kazuo; mitsumori, norio; yanaga, katsuhiko",2016,2015
RCSJ-2016-0781,Pleomorphic Giant Cell Adeno-carcinoma Gall Bladder: A Histological Rarity & A Surgical Dilemma  ,Case reports,"Deepak, B S; Ray, Mriganko; Jassar, Aneeta; Pathania, Kunjan",2016,2015
RCSJ-2016-0782,Weight loss one-year after Laparoscopic gastric plication for treatment of morbid obesity,Original research – Annals (clinical),"mohamed, usama; Sarhan, Mohamed; Farag, Ahmed; Youssef, Mohamed; Bassiony, Fahim; Mohsen, Amr",2016,2015
RCSJ-2016-0783,A novel technique using CT Volumetry for gastric volume and configuration after laparoscopic gastric plication and its effect on weight loss,Original research – Annals (clinical),"mohamed, usama; Sarhan, Mohamed; Ghobashy, Mohamed; Farag, Ahmed; Youssef, Mohamed; Mohsen, Amr",2016,2015
RCSJ-2016-0784,Bronchoesophageal fistula secondary to esophageal diverticulum in children,Case reports,"Huang, Wen-Kai; ZHANG, Shucheng",2016,2015
RCSJ-2016-0786,Reducing operative time in scaphoid fractures reduction,Original research – Annals (clinical),"Beg, Shehab; Khan, Fahad; Rehman, Obaid",2016,2015
RCSJ-2016-0787,Evaluation of the Effect of Topical Nitroglycerine on Acute Versus Chronic Anal Fissure,Original research – Annals (clinical),"Emile, Sameh; elgendy, hesham; Elfeki, Hossam; Magdy, Alaa; AbdelMawla, Ahmed; Khafagy, Wael",2016,2015
RCSJ-2016-0789,LAPAROSCOPIC BARIATRIC SURGERY IN A PATIENT WITH CEREBROSPINAL-PERITONEAL SHUNT: SURGICAL AND ANESTHETIC IMPLICATIONS,Case reports,"Trebol, Jacobo; Lopez, Teresa; Sastre, Jose; Francos-von-Hünefeld†, Marcelo",2016,2015
RCSJ-2016-0790,Infiltrative Right Atrial Angiosarcoma,Case reports,"Harky, Amer; Bashir, Mohamad; Baig, Kamran; Gupta, Prity; Sheaff, Michael; Uppal, Rakesh",2016,2015
RCSJ-2016-0791,Pancreaticoduodenectomy after coronary artery bypass grafting using right gastroepiploic artery: a novel revascularization route from abdominal aorta ,Case reports,"Sumiyoshi, Tatsuaki; Shima, Yasuo; Okabayashi, Takehiro; Miyake, Yoichiro; Ohue, Kensuke; Kozuki, Akihito; Saisaka, Yuichi; Sui, Kenta",2016,2015
RCSJ-2016-0793,Thyroid Radiation Exposure in Orthopaedic Trauma Surgery,Technical papers,"Faroug, Radwane; Ahmed, Abdulkhaled; Ali, Chadi; Whittaker, Megan",2016,2015
RCSJ-2016-0795,Pre-Operative Site Marking – Are We Adhering To Good Surgical Practice?,Original research – Annals (clinical),"Bathla, Sonia; Chadwick, Michael; Nevins, Edward; Seward, Joanna",2016,2015
RCSJ-2017-0002,"Unusual combination of bilateral ischaemic optic neuropathy following cardiac surgery
",Case reports,"Harky, Amer; Balmforth, Damian; Goli, Giridhara; Wong, Kit",2017,2015
RCSJ-2017-0005,Does hypothermia really contributes to infection in hip and knee arthroplasty? A tertiary care experience.,Original research – Annals (clinical),"Mohib, Yasir; Zahid, Marij; Ashraf, Irfan; Noordin, Shahryar",2017,2015
RCSJ-2017-0006,Safety and Effectiveness of Antireflux Surgery in Obese patients – Systematic Review and Meta-Analysis,Review articles,"Tandon, Ashutosh; Rao, Rohith; Hotouras, Alex; Nunes, Quentin; Hartley, Mark; Gunasekera, Rohan; Howes, Nathan",2017,2015
RCSJ-2017-0008,Malignant Peripheral Nerve Sheath Tumour in the Submandibular Space ,Case reports,"Olivier, James",2017,2015
RCSJ-2017-0011.R1,Predicting risk for portal vein thrombosis in acute pancreatitis patients: a comparison of radical basis function artificial neural network and logistic regression models ,Original research – Annals (clinical),"Fei, yang; Gao, Kun; Hu, jian; Tu, Jian; li, wei; wang, wei",2017,2015
RCSJ-2017-0014,Qualification Inflation:  30-Year Analysis of Trends in Additional Qualifications among British and Irish Plastic Surgeons,Original research – Annals (clinical),"O'Boyle, Ciaran; Ti, Fanny",2017,2015
RCSJ-2017-0018,  Subacute torsioned femoral hernia in a female patient ,Case reports,"Yücesoy, Ali Naki; Poçan, Süheyl; Boduro?lu, Ömer",2017,2015
RCSJ-2017-0019,Obesity and venous thromboembolism in trauma and orthopaedics: An audit cycle & literature review,Original research – Annals (clinical),"Tsang, Jung Yin; Kimpton, Jessica; Chong, Wynne; Bowyer, Christine; Shenoy, Ravikiran; Pillai, Anand",2017,2015
RCSJ-2017-0021,Iatrogenic dissection of left main stem coronary artery necessitating emergency coronary artery bypass grafting: a rare life threatening complication of diagnostic coronary angiography,Case reports,"Harky, Amer; Garner, Megan; Adams, Benjamin; Di Salvo, Carmelo",2017,2015
RCSJ-2017-0024,Tailoring the “perfect suit” for end-stage polycystic kidney disease renal transplant recipients: indications and timing of native nephrectomy. ,Review articles,"Argyrou, Chrysa; Moris, Demetrios; Vernadakis, Spiridon",2017,2015
RCSJ-2017-0026,The Effective Way To Identify Traumatic Sternal Fractures of Higher Risk By Using Information From An Initial Assessment.,Original research – Annals (clinical),"Wu, Yu-Tung; Liao, Chien-Hung; Cheng, Chi-Tung; Wang, Shang-Yu; Fu, Chih-Yuan; Kang, Shih-Ching; Hsu, Yu-Pao; Chen, Shaw-wei",2017,2015
RCSJ-2017-0027,Consent for Total Hip Arthroplasty: The Importance of Informed Decision Making,Review articles,"Berber, Reshid; Berber, Onur; Back, Diane; Skinner, John; Sandiford, Nemandra",2017,2015
RCSJ-2017-0029,"Achalasia following reflux disease: coincidence, consequence or accommodation? An experience-based literature review",Case reports,"Vereczkei, András; Bognár, Laura; Papp, András; Horváth, Örs",2017,2015
RCSJ-2017-0030,Consent in 2017: A Worked Example,Review articles,"Stanger, Sophie; Woods, David",2017,2015
RCSJ-2017-0031,An improvisation for intramedullary fixation of paediatric forearm fractures,Technical papers,"Mayne, Alistair; Rehman, Haroon; Nicol, Malcolm",2017,2015
RCSJ-2017-0033,The effect of financial crisis on the profile of the patients examined at the Surgical Emergencies of an Academic Institution in Greece.,Original research – Annals (clinical),"Kontos, Michael; Moris, Demetrios; Davakis, Spyridon; SCHIZAS, DIMITRIOS; Pikoulis, Emmanouil; Liakakos, Theodoros",2017,2015
RCSJ-2017-0034,Proximity of inferior alveolar canal (IAC) to mandibular first and second molar using Cone Beam Computed Tomography (CBCT): A Review,Review articles,"Khijmatgar, Shahnawaz; Thomas, Namitha; Shetty, Natasha; S, Neethu",2017,2015
RCSJ-2017-0035,<b>Single-stage surgery for multiligament injured knee dislocation in elderly patients</b>,Original research – Annals (clinical),"Xu, Bin; Tu, Jun; Gao, Liang; Xu, Honggang; Guo, Ruipeng",2017,2015
RCSJ-2017-0036,"Tightly wound surgical suture can easily remove stuck rings
",Technical papers,"Li, Lily; Corner, Tony",2017,2015
RCSJ-2017-0041,Geometric appositional sutures to aid tattoo repair following surgery,Technical papers,"Chowdhury, Alex; Wek, Caesar; Birgeris, Paulius; Edwards, Max",2017,2015
RCSJ-2017-0043,A novel way of single stage acute rotator cuff tear repair in the presence of a large benign bone cyst,Technical papers,"mamidi, krishna kishore",2017,2015
RCSJ-2017-0044,Fate of Abstracts Presented at the Turkish Association of Oral and Maxillofacial Surgeons (TAOMS) Meetings between 2007 and 2009,Original research – Annals (clinical),"Yolcu, Umit; Ozcan, Ayse",2017,2015
RCSJ-2017-0047,The Role of Anorectal Manometry in Children with Postoperative Lower Gastrointestinal Problems Following Anorectal Surgery: Single Institution Experience,Original research – Annals (clinical),"Nasher, Omar; Colliver, Daniel; Bush, Debbie; Stewart, Richard; Singh, Shailinder",2017,2015
RCSJ-2017-0050,<b>Control of Presacral Haemorrhage- O<b></b>ur experience with a specifically designed occluder pin</b>,Technical papers,"Blane, Christine; Courtney, Edward",2017,2015
RCSJ-2017-0054,The Use of Topical Lidocaine to Reduce Pain of Vacuum-Assisted Closure Dressing Changes,Technical papers,"Ball, Jessica; Hindmarsh, Andrew",2017,2015
RCSJ-2017-0057,Skin Closure in Arthroplasty Surgery: Current Practice,Original research – Annals (clinical),"Barrow, Jonathan; Divecha, Hiren; Board, Tim",2017,2015
RCSJ-2017-0061,Radio-pathological diagnosis of adult retroperitoneal cavernous hemangioma: a case report,Case reports,"Khazaal, Ahmed; Sultan, Omar; Al-Sudani, Isra'a",2017,2015
RCSJ-2017-0062,FACTORS AFFECTING POSTOPERATIVE REMOVAL OF NASOGASTRIC TUBE AND TRACHEOSTOMY TUBE IN ORAL CANCER: A RETROSPECTIVE ANALYSIS OF 234 CASES,Original research – Annals (clinical),"JAIN, PRATEEK; MANIKANTAN, KAPILA; ROY, DIPNWITA; PATTATHEYIL, ARUN",2017,2015
RCSJ-2017-0064,"Gastrograffin for adhesive small bowel obstruction (ASBO) – hype or beneficial?  
A completed loop audit
",Original research – Annals (clinical),"paily, abhilash; Kotecha, Jalpa; Kumar, Bhaskar",2017,2015
RCSJ-2017-0066,An Omental Fibroma Resembling a Testicular Tumour but Presented as an Irreducible Inguinal Hernia; a Case Report,Case reports,"Khoo, Phong Jhiew; Jacob, Stephen",2017,2015
RCSJ-2017-0067,Detection of troublesome posterior sectoral hepatic duct communicating with cystic duct using multiple detector computed tomography,Original research – Annals (clinical),"Sumiyoshi, Tatsuaki; Shima, Yasuo; Okabayashi, Takehiro; Hata, Yasuhiro; Noda, Yoshihiro; Kouno, Michihiko; Saisaka, Yuichi; Sui, Kenta; Sueda, Taijiro",2017,2015
RCSJ-2017-0068,Procedure specific electronic operation note proformas ensure complete and legible records in Trauma & Orthopaedics,Original research – Annals (clinical),"Kosuge, Dennis; Sohail, Mohammad Zain; Mamarelis, Georgios; Ranjit, Srinath; Goulding, Christopher",2017,2015
RCSJ-2017-0069,Spondylodiscitis with epidural abscess and psoas muscle abscess as complications after transrectal ultrasound-guided needle biopsy of the prostate: Report of a rare case ,Case reports,"Li, Chiao-Ching; Li, Chiao-Zhu; Wu, Sheng-Tang; Cha, Tai-Lung; Tang, Shou-Hung",2017,2015
RCSJ-2017-0070,Patient Education – an important tool in reducing Ilizarov fixator pin site infection,Original research – Annals (clinical),"Fishlock, Adelle; Hannant, Gary; Britten, Simon",2017,2015
RCSJ-2017-0071,Idiopathic granulomatous mastitis in a male patient: A malignant appearing lesion with benign histopathologic features. Report of a case.,Case reports,"Davakis, Spyridon; Kontos, Michael; Garmpis, Nikolaos; Vailas, Michail; Athanasiou, Antonios; Moris, Demetrios; Spartalis, Eleftherios; Kontzoglou, Konstantinos; Damaskos, Christos",2017,2015
RCSJ-2017-0074,Comparison of changes in mixed arteriovenous oxygen saturations during a vascular occlusion test of dominant and non-dominant arms in normal healthy individuals.,Original research – Annals (clinical),"McGrogan, Damian; Al-Shakarchi, Julien; Maxwell, Peter; Inston, Nicholas",2017,2015
RCSJ-2017-0075,Side to Side Splenorenal Shunt for Bleeding from Varices at hepaticojejunostomy : A case report and review of literature,Case reports,"Li, Meisheng; Li, Qinghan; Lei, Qiucheng; Hu, Jianyuan; Wang, Fengjie; Chen, Huanwei; Zhen, Zuojun",2017,2015
RCSJ-2017-0076,Acute appendicitis as an unexpected cause of inverted Takotsubo cardiomyopathy,Case reports,"Mihalcea-Danciu, Mihaela; Zupan, Michel; Le Borgne, Pierrick; Bilbault, Pascal",2017,2015
RCSJ-2017-0077,"Esophageal fistula complicating trans-areola endoscopic thyroidectomy for papillary thyroid carcinoma
",Case reports,"sun, bin; Kang, jie; Fan, youben",2017,2015
RCSJ-2017-0080,"Use of an original triage and on call management tool aids identification and assessment
of the acutely unwell surgical patient",Original research – Annals (clinical),"Helliar, Sebastian; Hodge, Stacie; Macdonald, Hamish; Mackey, Paul",2017,2015
RCSJ-2017-0081,Laparoscopic Appendectomy For Complicated Acute Appendicitis In The Elderly: A Single-centre Experience,Original research – Annals (clinical),"Yang, Jiahua; Yu, Kun; Li, Wei; Zhang, Jixun; Si, Xianke; Wu, Wentao; Cao, Yijun",2017,2015
RCSJ-2017-0086,The role of clinical examination in predicting relevant MRI findings in acute knee injuries,Original research – Annals (clinical),"Makki, Daoud; Ness, Daniel; Mastan, Saleem; Thonse, Raghuram",2017,2015
RCSJ-2017-0087,"Colonoscopic removal of an ectopic intra-uterine device located within the peritoneal cavity and embedded in the proximal sigmoid colon wall, case report and review.",Case reports,"Le Fur, Roger",2017,2015
RCSJ-2017-0088,"Diagnostic and therapeutic challenges of hypervascular retroperitoneal Castleman’s disease: A case report
",Case reports,"Costacurta, Patricia; Taylor, Joshua; Shaver, Aaron; Brown, Daniel; Idrees, Kamran",2017,2015
RCSJ-2017-0094,A biomechanical study of force requirements to dispense eye drops in relation to arthritic conditions of the hand.,Original research – Annals (clinical),"Ferguson, Kim; Gislason, Magnus; MacDonald, Beth; Heras-Palou, Carlos; MacDonald, Duncan",2017,2015
RCSJ-2017-0100,Modified Eaton-Littler’s Reconstruction for Traumatic Thumb Carpometacarpal Joint Instability: Operative Technique and Clinical Outcomes,Original research – Annals (clinical),"Iyengar, Karthikeyan; Matar, Hosam; Loh, William",2017,2015
RCSJ-2017-0106,Metastatic prostate cancer within a Warthin's tumour,Case reports,"Bashyam, Anthony; Murphy, Justin; Chengot, Preetha",2017,2015
RCSJ-2017-0109,Accidental cystectomy during laparoscopic excision of prostatic utricle cyst - a rare complication,Case reports,"KUMAR, VIKASH; JADHAV, KUNAL; PUNATAR, CHIRAG; SAGADE, SHARAD",2017,2015
RCSJ-2017-0112,"The relationship between colonic diverticulosis and soybean-like small round stools
",Original research – Annals (clinical),"hoya, yoshiyuki",2017,2015
RCSJ-2017-0113,"Use of the Zoellner suction for raising mucoperichondrial flaps in septorhinoplasty
",Technical papers,"Ashraf, Nadia; Saleh, Hesham",2017,2015
RCSJ-2017-0116,Evaluation of Intra-Operative Fluoroscopic Radiation Exposure in Orthopaedic Trauma Theatre.,Original research – Annals (clinical),"Rashid, Mustafa; Aziz, Sheweidin; Haydar, Syed; Fleming, Simon; Datta, Amit",2017,2015
RCSJ-2017-0118,Technical note: The modified spacer as a definitive implant in 2 stage revision total hip arthroplasty,Technical papers,"Reynolds, Patrick; Blake, Stephen",2017,2015
RCSJ-2017-0120,Monosegmental transdiscal fusion for high grade L5/S1 spondylolisthesis,Technical papers,"Augustithis, George; Garrido, Enrique",2017,2015
RCSJ-2017-0121,The Perioperative Surgical Home and Enhanced Recovery After Surgery: Perspectives from Two Continents,Review articles,"Mirza, Yusuf; Yasen, Adam; oussedik, sam; Schwarzkopf, Ran; Kain, Zeev",2017,2015
RCSJ-2017-0127,MANAGEMENT OF PARASTOMAL HERNIA: A SINGLE CENTRE RETROSPECTIVE STUDY,Original research – Annals (clinical),"Deidda, Simona; Jourdan, Iain; Stebbing, John; Rockall, Tim; Scala, Andrea",2017,2015
RCSJ-2017-0129,Peripartum hysterectomy: lessons learnt over a decade in a tertiary care center,Original research – Annals (clinical),"Kulkarni, Neeraj; Rosario, S.M. Deepti; Yadav, Bijesh; Beck, Manisha; Jose, Ruby",2017,2015
RCSJ-2017-0130,"A SURVEY OF SURGEON SPECIFIC OUTCOME DATA AND THEIR POTENTIAL IMPACT ON SURGICAL TRAINING AND REVIEW OF LITERATURE
",Original research – Annals (clinical),"Al-Taan, Omer; Williams, Robert",2017,2015
